"iso2c","year","launched","foiled","all","population","all_poisson","launched_poisson","all_nb","launched_nb"
"AL",2010,0,0,0,2913021,0,0,0,0
"AL",2011,0,0,0,2905195,0,0,0,0
"AL",2012,0,0,0,2900401,0,0,0,0
"AL",2013,0,0,0,2895092,1,0,0,0
"AL",2014,0,0,0,2889104,0,0,0,0
"AL",2015,0,0,0,2880703,0,0,0,0
"AL",2016,0,0,0,2876101,0,1,0,0
"DZ",1990,0,0,0,25758869,1,0,0,0
"DZ",1991,0,0,0,26400479,0,0,0,0
"DZ",1992,0,0,0,27028326,0,0,0,0
"DZ",1993,0,0,0,27635515,0,0,0,0
"DZ",1994,0,0,0,28213774,0,0,0,0
"DZ",1995,0,0,0,28757785,0,0,0,0
"DZ",1996,0,0,0,29266405,0,0,0,0
"DZ",1997,0,0,0,29742979,0,0,0,0
"DZ",1998,0,0,0,30192754,0,0,0,0
"DZ",1999,0,0,0,30623406,0,1,0,0
"DZ",2000,0,0,0,31042235,0,0,0,0
"DZ",2001,0,0,0,31451514,0,0,0,0
"DZ",2002,0,1,1,31855109,1,0,0,0
"DZ",2003,0,0,0,32264157,0,0,0,0
"DZ",2004,0,0,0,32692163,0,0,0,0
"DZ",2005,0,0,0,33149724,0,0,0,0
"DZ",2006,0,0,0,33641002,0,0,0,0
"DZ",2007,0,0,0,34166972,0,0,0,0
"DZ",2008,0,0,0,34730608,0,0,0,0
"DZ",2009,0,0,0,35333881,0,0,0,0
"DZ",2010,0,0,0,35977455,0,0,0,0
"DZ",2011,0,0,0,36661444,0,0,0,0
"DZ",2012,0,0,0,37383887,0,0,0,0
"DZ",2013,0,0,0,38140132,1,0,0,0
"DZ",2014,0,0,0,38923687,0,0,0,0
"DZ",2015,0,0,0,39728025,1,0,0,0
"DZ",2016,0,0,0,40551404,1,0,0,0
"AS",1990,0,0,0,47347,0,0,0,0
"AS",1991,0,0,0,48685,0,0,0,0
"AS",1992,0,0,0,49896,0,0,0,0
"AS",1993,0,0,0,51020,0,0,0,0
"AS",1994,0,0,0,52095,0,0,0,0
"AS",1995,0,0,0,53161,0,0,0,0
"AS",1996,0,0,0,54211,0,0,0,0
"AS",1997,0,0,0,55221,0,0,0,0
"AS",1998,0,0,0,56171,0,0,0,0
"AS",1999,0,0,0,57053,0,0,0,0
"AS",2000,0,0,0,57821,0,0,0,0
"AS",2001,0,0,0,58494,1,0,0,0
"AS",2002,0,0,0,59080,0,0,0,0
"AS",2003,0,0,0,59504,1,0,0,0
"AS",2004,0,0,0,59681,0,0,0,0
"AS",2005,0,0,0,59562,0,0,0,0
"AS",2006,0,0,0,59107,0,0,0,0
"AS",2007,0,0,0,58365,0,0,0,0
"AS",2008,0,0,0,57492,0,0,0,0
"AS",2009,0,0,0,56683,0,0,0,0
"AS",2010,0,0,0,56079,0,0,0,0
"AS",2011,0,0,0,55759,0,0,0,0
"AS",2012,0,0,0,55667,0,0,0,0
"AS",2013,0,0,0,55713,0,0,0,0
"AS",2014,0,0,0,55791,0,0,0,0
"AS",2015,0,0,0,55812,0,0,0,0
"AS",2016,0,0,0,55741,0,0,0,0
"AD",1990,0,0,0,54509,0,0,0,0
"AD",1991,0,0,0,56671,0,0,0,0
"AD",1992,0,0,0,58888,0,0,0,0
"AD",1993,0,0,0,60971,0,0,0,0
"AD",1994,0,0,0,62677,0,0,0,0
"AD",1995,0,0,0,63850,0,0,0,0
"AD",1996,0,0,0,64360,0,0,0,0
"AD",1997,0,0,0,64327,0,0,0,0
"AD",1998,0,0,0,64142,0,0,0,0
"AD",1999,0,0,0,64370,0,0,0,0
"AD",2000,0,0,0,65390,0,0,0,0
"AD",2001,0,0,0,67341,0,0,0,0
"AD",2002,0,0,0,70049,0,0,0,0
"AD",2003,0,0,0,73182,0,0,0,0
"AD",2004,0,0,0,76244,0,0,0,0
"AD",2005,0,0,0,78867,0,0,0,0
"AD",2006,0,0,0,80993,0,0,0,0
"AD",2007,0,0,0,82684,0,0,0,0
"AD",2008,0,0,0,83862,0,0,0,0
"AD",2009,0,0,0,84463,0,1,0,0
"AD",2010,0,0,0,84449,0,0,0,0
"AD",2011,0,0,0,83747,0,0,0,0
"AD",2012,0,0,0,82427,1,0,0,0
"AD",2013,0,0,0,80774,0,0,0,0
"AD",2014,0,0,0,79213,0,0,0,0
"AD",2015,0,0,0,78011,0,0,0,0
"AD",2016,0,0,0,77297,0,0,0,0
"AO",1990,0,0,0,11848386,0,0,0,0
"AO",1991,0,0,0,12248901,0,0,0,0
"AO",1992,0,0,0,12657366,0,0,0,0
"AO",1993,0,0,0,13075049,0,0,0,0
"AO",1994,0,0,0,13503747,0,0,0,0
"AO",1995,0,0,0,13945206,0,1,0,0
"AO",1996,0,0,0,14400719,0,0,0,0
"AO",1997,0,0,0,14871570,0,0,0,0
"AO",1998,0,0,0,15359601,0,0,0,0
"AO",1999,0,0,0,15866869,0,0,0,0
"AO",2000,0,0,0,16395473,0,0,0,0
"AO",2001,0,0,0,16945753,0,1,0,0
"AO",2002,0,0,0,17519417,0,1,0,0
"AO",2003,0,0,0,18121479,0,0,0,0
"AO",2004,0,0,0,18758145,0,0,0,0
"AO",2005,0,0,0,19433602,0,0,0,0
"AO",2006,0,0,0,20149901,0,0,0,0
"AO",2007,0,0,0,20905363,0,0,0,0
"AO",2008,0,0,0,21695634,0,0,0,0
"AO",2009,0,0,0,22514281,0,0,0,0
"AO",2010,0,0,0,23356246,0,0,0,0
"AO",2011,0,0,0,24220661,1,0,0,0
"AO",2012,0,0,0,25107931,0,0,0,3
"AO",2013,0,0,0,26015780,0,0,0,0
"AO",2014,0,0,0,26941779,0,1,0,0
"AO",2015,0,0,0,27884381,0,0,0,0
"AO",2016,0,0,0,28842484,0,0,0,0
"AG",1990,0,0,0,62528,0,0,0,0
"AG",1991,0,0,0,63367,0,0,0,0
"AG",1992,0,0,0,64471,0,0,0,0
"AG",1993,0,0,0,65777,0,0,0,0
"AG",1994,0,0,0,67204,0,0,0,0
"AG",1995,0,0,0,68670,0,0,0,0
"AG",1996,0,0,0,70173,0,0,0,0
"AG",1997,0,0,0,71704,0,0,0,0
"AG",1998,0,0,0,73224,0,0,0,0
"AG",1999,0,0,0,74674,0,0,0,0
"AG",2000,0,0,0,76016,0,0,0,0
"AG",2001,0,0,0,77212,1,0,0,0
"AG",2002,0,0,0,78295,0,0,0,0
"AG",2003,0,0,0,79300,0,0,0,0
"AG",2004,0,0,0,80336,0,0,0,0
"AG",2005,0,0,0,81465,0,0,0,0
"AG",2006,0,0,0,82704,0,0,1,0
"AG",2007,0,0,0,84026,0,0,0,0
"AG",2008,0,0,0,85397,0,0,0,0
"AG",2009,0,0,0,86746,0,0,1,0
"AG",2010,0,0,0,88028,0,0,0,0
"AG",2011,0,0,0,89253,1,0,2,0
"AG",2012,0,0,0,90409,0,0,0,0
"AG",2013,0,0,0,91516,0,0,0,0
"AG",2014,0,0,0,92562,0,0,0,0
"AG",2015,0,0,0,93566,0,0,0,0
"AG",2016,0,0,0,94527,0,0,0,0
"AR",1990,0,0,0,32618651,0,0,0,0
"AR",1991,0,0,0,33079000,1,0,0,0
"AR",1992,0,0,0,33529326,0,0,0,0
"AR",1993,0,0,0,33970111,0,0,0,0
"AR",1994,0,0,0,34402672,0,0,0,0
"AR",1995,0,0,0,34828170,0,0,0,0
"AR",1996,0,0,0,35246374,0,0,0,0
"AR",1997,0,0,0,35657429,0,0,0,0
"AR",1998,0,0,0,36063459,0,0,0,0
"AR",1999,0,0,0,36467218,0,0,0,0
"AR",2000,0,0,0,36870787,1,0,0,0
"AR",2001,0,0,0,37275652,0,0,0,0
"AR",2002,0,0,0,37681749,0,0,0,0
"AR",2003,0,0,0,38087868,0,0,0,0
"AR",2004,0,0,0,38491972,0,0,0,0
"AR",2005,0,0,0,38892931,0,0,0,0
"AR",2006,0,0,0,39289878,0,0,0,0
"AR",2007,0,0,0,39684295,0,0,0,0
"AR",2008,0,0,0,40080160,0,0,0,0
"AR",2009,0,0,0,40482788,0,0,0,0
"AR",2010,0,0,0,40788453,0,0,0,0
"AR",2011,0,0,0,41261490,0,0,0,0
"AR",2012,0,0,0,41733271,0,0,0,0
"AR",2013,0,0,0,42202935,0,0,0,0
"AR",2014,0,0,0,42669500,0,0,0,0
"AR",2015,0,0,0,43131966,0,0,0,6
"AR",2016,0,0,0,43590368,0,0,0,0
"AM",1990,0,0,0,3538171,0,0,0,0
"AM",1991,0,0,0,3505258,0,0,0,0
"AM",1992,0,0,0,3442817,0,0,0,0
"AM",1993,0,0,0,3363108,1,0,0,0
"AM",1994,0,0,0,3283667,0,0,0,0
"AM",1995,0,0,0,3217348,0,0,0,0
"AM",1996,0,0,0,3168221,0,0,0,0
"AM",1997,0,0,0,3133089,1,0,0,0
"AM",1998,0,0,0,3108687,0,0,0,0
"AM",1999,0,0,0,3089022,1,0,0,0
"AM",2000,0,0,0,3069591,0,0,0,0
"AM",2001,0,0,0,3050687,0,1,0,0
"AM",2002,0,0,0,3033978,0,0,0,0
"AM",2003,0,0,0,3017932,0,0,0,0
"AM",2004,0,0,0,3000720,0,0,0,0
"AM",2005,0,0,0,2981269,0,0,0,0
"AM",2006,0,0,0,2958307,0,0,0,0
"AM",2007,0,0,0,2932618,1,0,0,0
"AM",2008,0,0,0,2907618,0,0,0,0
"AM",2009,0,0,0,2888092,0,0,0,0
"AM",2010,0,0,0,2877319,0,0,0,0
"AM",2011,0,0,0,2876538,0,0,0,0
"AM",2012,0,0,0,2884229,1,0,1,0
"AM",2013,0,0,0,2897584,0,0,0,0
"AM",2014,0,0,0,2912403,0,0,0,0
"AM",2015,0,0,0,2925553,0,0,0,0
"AM",2016,0,0,0,2936146,0,0,0,0
"AW",1990,0,0,0,62149,0,0,0,0
"AW",1991,0,0,0,64622,0,0,0,0
"AW",1992,0,0,0,68235,0,0,0,0
"AW",1993,0,0,0,72504,0,0,0,0
"AW",1994,0,0,0,76700,0,0,0,0
"AW",1995,0,0,0,80324,0,0,0,0
"AW",1996,0,0,0,83200,0,0,0,0
"AW",1997,0,0,0,85451,0,0,0,0
"AW",1998,0,0,0,87277,0,1,0,0
"AW",1999,0,0,0,89005,0,0,0,0
"AW",2000,0,0,0,90853,0,0,0,0
"AW",2001,0,0,0,92898,0,0,0,0
"AW",2002,0,0,0,94992,0,0,0,0
"AW",2003,0,0,0,97017,0,0,0,0
"AW",2004,0,0,0,98737,0,1,0,0
"AW",2005,0,0,0,100031,0,0,0,0
"AW",2006,0,0,0,100834,0,0,0,0
"AW",2007,0,0,0,101222,0,0,0,0
"AW",2008,0,0,0,101358,0,0,0,0
"AW",2009,0,0,0,101455,0,0,0,0
"AW",2010,0,0,0,101669,0,0,0,0
"AW",2011,0,0,0,102046,0,0,0,0
"AW",2012,0,0,0,102560,0,0,0,0
"AW",2013,0,0,0,103159,0,0,0,0
"AW",2014,0,0,0,103774,0,0,0,0
"AW",2015,0,0,0,104341,1,0,0,0
"AW",2016,0,0,0,104872,0,0,0,0
"AU",1990,0,0,0,17065100,0,0,0,0
"AU",1991,0,0,0,17284000,1,0,0,0
"AU",1992,0,1,1,17495000,0,0,0,0
"AU",1993,0,0,0,17667000,0,0,0,0
"AU",1994,0,0,0,17855000,0,0,0,0
"AU",1995,0,1,1,18072000,0,0,0,0
"AU",1996,0,0,0,18311000,0,0,0,0
"AU",1997,2,1,3,18517000,0,0,0,0
"AU",1998,0,0,0,18711000,0,0,0,0
"AU",1999,0,0,0,18926000,0,0,0,0
"AU",2000,0,0,0,19153000,0,0,0,0
"AU",2001,0,0,0,19413000,0,0,0,0
"AU",2002,0,0,0,19651400,0,0,0,0
"AU",2003,0,2,2,19895400,2,0,0,0
"AU",2004,0,1,1,20127400,2,0,0,0
"AU",2005,0,0,0,20394800,0,0,0,0
"AU",2006,0,0,0,20697900,0,0,0,3
"AU",2007,0,0,0,20827600,0,0,0,0
"AU",2008,0,0,0,21249200,0,0,0,0
"AU",2009,0,0,0,21691700,0,0,0,0
"AU",2010,0,0,0,22031750,0,0,0,0
"AU",2011,0,0,0,22340024,0,0,0,0
"AU",2012,0,0,0,22733465,0,0,0,0
"AU",2013,0,0,0,23128129,0,0,0,0
"AU",2014,0,0,0,23475686,0,0,0,0
"AU",2015,0,0,0,23815995,0,0,0,0
"AU",2016,0,0,0,24190907,0,0,0,0
"AT",1990,0,0,0,7677850,0,0,0,0
"AT",1991,0,0,0,7754891,0,0,0,0
"AT",1992,0,0,0,7840709,0,0,0,0
"AT",1993,0,0,0,7905633,0,0,0,0
"AT",1994,0,0,0,7936118,0,0,4,0
"AT",1995,0,0,0,7948278,0,0,0,0
"AT",1996,0,0,0,7959017,1,0,0,0
"AT",1997,0,0,0,7968041,0,0,0,0
"AT",1998,0,0,0,7976789,0,0,0,0
"AT",1999,0,0,0,7992324,0,0,0,0
"AT",2000,0,0,0,8011566,0,0,0,0
"AT",2001,0,0,0,8042293,0,0,0,0
"AT",2002,0,0,0,8081957,0,0,0,0
"AT",2003,0,0,0,8121423,0,0,0,0
"AT",2004,0,0,0,8171966,0,0,0,0
"AT",2005,0,0,0,8227829,0,0,0,0
"AT",2006,0,0,0,8268641,0,0,0,0
"AT",2007,0,0,0,8295487,0,0,0,0
"AT",2008,0,0,0,8321496,0,0,0,0
"AT",2009,0,0,0,8343323,0,0,0,0
"AT",2010,0,0,0,8363404,0,0,0,0
"AT",2011,0,0,0,8391643,0,1,0,0
"AT",2012,0,0,0,8429991,0,0,0,0
"AT",2013,0,0,0,8479823,0,0,0,0
"AT",2014,0,0,0,8546356,0,0,0,0
"AT",2015,0,0,0,8642699,1,0,0,0
"AT",2016,0,0,0,8736668,0,0,0,0
"AZ",1990,0,0,0,7159000,0,0,0,0
"AZ",1991,0,0,0,7271000,0,0,0,0
"AZ",1992,0,0,0,7382000,0,0,0,0
"AZ",1993,0,0,0,7495000,0,0,0,0
"AZ",1994,0,0,0,7597000,0,0,0,0
"AZ",1995,0,0,0,7685000,0,1,0,0
"AZ",1996,0,0,0,7763000,0,0,0,0
"AZ",1997,0,0,0,7838250,0,0,0,0
"AZ",1998,0,0,0,7913000,0,1,0,0
"AZ",1999,0,0,0,7982750,0,0,0,0
"AZ",2000,0,0,0,8048600,0,0,0,0
"AZ",2001,0,0,0,8111200,0,0,0,0
"AZ",2002,0,0,0,8171950,0,0,0,0
"AZ",2003,0,0,0,8234100,0,0,0,0
"AZ",2004,0,0,0,8306500,0,0,0,0
"AZ",2005,0,0,0,8391850,0,0,0,0
"AZ",2006,0,0,0,8484550,0,0,0,0
"AZ",2007,0,0,0,8581300,0,0,0,0
"AZ",2008,0,0,0,8763400,0,0,0,0
"AZ",2009,0,0,0,8947243,0,0,0,0
"AZ",2010,0,0,0,9054332,0,0,0,0
"AZ",2011,0,0,0,9173082,0,0,0,0
"AZ",2012,0,0,0,9295784,1,0,0,0
"AZ",2013,0,0,0,9416801,0,0,0,0
"AZ",2014,0,0,0,9535079,2,0,0,0
"AZ",2015,0,0,0,9649341,0,0,0,0
"AZ",2016,0,0,0,9757812,0,0,0,0
"BS",1990,0,0,0,256223,0,0,0,0
"BS",1991,0,0,0,261008,0,0,0,0
"BS",1992,0,0,0,266029,0,0,0,0
"BS",1993,0,0,0,271069,0,0,0,0
"BS",1994,0,0,0,275846,1,0,0,0
"BS",1995,0,0,0,280184,0,0,0,0
"BS",1996,0,0,0,283978,0,0,0,0
"BS",1997,0,0,0,287358,0,0,0,0
"BS",1998,0,0,0,290597,0,0,0,0
"BS",1999,0,0,0,294062,0,0,0,0
"BS",2000,0,0,0,298051,0,0,0,0
"BS",2001,0,0,0,302618,0,0,1,0
"BS",2002,0,0,0,307660,0,0,0,0
"BS",2003,0,0,0,313129,0,0,0,0
"BS",2004,0,0,0,318894,0,0,0,0
"BS",2005,0,0,0,324859,0,0,0,0
"BS",2006,0,0,0,331033,0,0,0,0
"BS",2007,0,0,0,337389,0,0,0,0
"BS",2008,0,0,0,343681,0,0,0,0
"BS",2009,0,0,0,349604,0,0,2,0
"BS",2010,0,0,0,354942,0,0,0,0
"BS",2011,0,0,0,359577,0,0,0,0
"BS",2012,0,0,0,363584,0,0,0,1
"BS",2013,0,0,0,367168,0,0,0,0
"BS",2014,0,0,0,370633,0,0,0,0
"BS",2015,0,0,0,374206,0,0,0,0
"BS",2016,0,0,0,377931,1,0,0,0
"BH",1990,0,0,0,495931,0,0,0,0
"BH",1991,0,0,0,509760,0,0,0,0
"BH",1992,0,0,0,523086,0,0,0,0
"BH",1993,0,0,0,536210,0,0,1,0
"BH",1994,0,0,0,549583,0,0,3,0
"BH",1995,0,0,0,563697,0,0,0,0
"BH",1996,0,0,0,578666,0,0,0,0
"BH",1997,0,0,0,594931,0,0,0,0
"BH",1998,0,0,0,613700,0,0,0,0
"BH",1999,0,0,0,636541,0,0,0,0
"BH",2000,0,0,0,664611,0,1,0,0
"BH",2001,0,0,0,697545,1,0,0,0
"BH",2002,0,0,0,735146,0,0,0,0
"BH",2003,0,0,0,778708,0,0,0,0
"BH",2004,0,0,0,829844,0,0,0,0
"BH",2005,0,0,0,889164,0,0,0,0
"BH",2006,0,0,0,958418,0,0,0,0
"BH",2007,0,0,0,1035919,0,0,0,0
"BH",2008,0,0,0,1114641,0,0,0,0
"BH",2009,0,0,0,1185076,0,0,0,0
"BH",2010,0,0,0,1240860,0,0,0,0
"BH",2011,0,0,0,1278151,0,0,0,0
"BH",2012,0,0,0,1299943,0,0,0,0
"BH",2013,0,0,0,1315029,0,0,0,0
"BH",2014,0,0,0,1336075,0,0,0,0
"BH",2015,0,0,0,1371851,0,0,0,0
"BH",2016,0,0,0,1425791,0,0,0,0
"BD",1990,0,0,0,103171956,0,0,0,0
"BD",1991,0,0,0,105599127,0,0,0,0
"BD",1992,0,0,0,107983704,0,0,0,0
"BD",1993,0,0,0,110350639,1,0,0,0
"BD",1994,0,0,0,112737683,0,0,0,0
"BD",1995,0,0,0,115169930,0,0,0,0
"BD",1996,0,0,0,117649932,0,0,0,0
"BD",1997,0,0,0,120160564,0,0,0,0
"BD",1998,0,0,0,122682815,0,0,0,0
"BD",1999,0,0,0,125189651,0,0,0,0
"BD",2000,0,0,0,127657854,0,0,0,0
"BD",2001,0,0,0,130088702,0,0,0,0
"BD",2002,0,0,0,132478086,0,0,0,0
"BD",2003,0,1,1,134791603,0,0,0,0
"BD",2004,0,0,0,136986432,0,0,0,0
"BD",2005,0,0,0,139035505,0,0,0,0
"BD",2006,0,0,0,140921167,1,0,0,0
"BD",2007,0,0,0,142660376,0,0,0,0
"BD",2008,0,0,0,144304167,0,0,0,0
"BD",2009,0,0,0,145924797,0,0,0,0
"BD",2010,0,0,0,147575430,0,0,0,0
"BD",2011,0,0,0,149273778,0,0,0,0
"BD",2012,0,0,0,151007807,0,0,0,0
"BD",2013,0,0,0,152764676,0,0,0,0
"BD",2014,0,0,0,154520167,0,0,0,0
"BD",2015,0,0,0,156256276,1,1,0,0
"BD",2016,0,0,0,157970840,0,0,0,0
"BB",1990,0,0,0,260936,0,0,0,0
"BB",1991,0,0,0,261905,0,0,0,0
"BB",1992,0,0,0,262886,0,0,0,0
"BB",1993,0,0,0,263874,0,0,0,0
"BB",1994,0,0,0,264893,0,0,0,0
"BB",1995,0,0,0,265955,0,0,0,0
"BB",1996,0,0,0,267049,0,0,0,0
"BB",1997,0,0,0,268187,0,0,0,0
"BB",1998,0,0,0,269336,0,0,0,0
"BB",1999,0,0,0,270451,0,0,0,0
"BB",2000,0,0,0,271515,0,0,0,0
"BB",2001,0,0,0,272500,0,0,0,0
"BB",2002,0,0,0,273425,0,0,0,0
"BB",2003,0,0,0,274329,0,1,0,0
"BB",2004,0,0,0,275284,0,0,0,0
"BB",2005,0,0,0,276323,0,0,0,0
"BB",2006,0,0,0,277477,0,0,0,0
"BB",2007,0,0,0,278700,0,0,0,0
"BB",2008,0,0,0,279946,0,0,0,0
"BB",2009,0,0,0,281104,0,1,0,0
"BB",2010,0,0,0,282131,0,0,0,0
"BB",2011,0,0,0,282987,1,0,0,0
"BB",2012,0,0,0,283700,0,0,0,0
"BB",2013,0,0,0,284296,0,0,0,0
"BB",2014,0,0,0,284825,0,0,0,0
"BB",2015,0,0,0,285324,0,0,0,0
"BB",2016,0,0,0,285796,0,0,0,0
"BY",1990,0,0,0,10189000,0,0,0,0
"BY",1991,0,0,0,10194000,0,0,0,0
"BY",1992,0,0,0,10216000,0,0,0,0
"BY",1993,0,0,0,10239000,0,0,0,0
"BY",1994,0,0,0,10227000,0,0,0,0
"BY",1995,0,0,0,10194000,1,0,0,0
"BY",1996,0,0,0,10160000,0,0,0,0
"BY",1997,0,0,0,10117000,0,0,0,0
"BY",1998,0,0,0,10069000,0,0,0,0
"BY",1999,0,0,0,10026738,0,0,0,0
"BY",2000,0,0,0,9979610,0,0,0,0
"BY",2001,0,0,0,9928549,0,0,0,0
"BY",2002,0,0,0,9865548,0,0,0,0
"BY",2003,0,0,0,9796749,0,0,0,0
"BY",2004,0,0,0,9730146,0,0,0,0
"BY",2005,0,0,0,9663915,0,0,0,0
"BY",2006,0,0,0,9604924,0,0,0,0
"BY",2007,0,0,0,9560953,0,0,0,0
"BY",2008,0,0,0,9527985,0,0,0,0
"BY",2009,0,0,0,9506765,0,0,0,0
"BY",2010,0,0,0,9490583,0,0,0,0
"BY",2011,0,0,0,9473172,1,0,0,0
"BY",2012,0,0,0,9464495,0,0,0,0
"BY",2013,0,0,0,9465997,0,0,0,0
"BY",2014,0,0,0,9474511,0,0,0,0
"BY",2015,0,0,0,9489616,1,0,0,0
"BY",2016,0,0,0,9501534,0,0,0,0
"BE",1990,0,0,0,9967379,1,0,0,0
"BE",1991,0,0,0,10004486,0,0,0,0
"BE",1992,0,0,0,10045158,0,0,0,0
"BE",1993,0,0,0,10084475,0,0,0,0
"BE",1994,0,0,0,10115603,0,0,0,0
"BE",1995,0,0,0,10136811,0,0,0,0
"BE",1996,0,0,0,10156637,0,0,0,0
"BE",1997,0,0,0,10181245,0,0,0,0
"BE",1998,0,1,1,10203008,0,0,0,0
"BE",1999,0,0,0,10226419,0,0,0,0
"BE",2000,0,0,0,10251250,0,0,0,0
"BE",2001,0,0,0,10286570,0,0,0,0
"BE",2002,0,0,0,10332785,0,0,0,0
"BE",2003,1,0,1,10376133,0,0,0,0
"BE",2004,0,0,0,10421137,1,0,0,0
"BE",2005,1,0,1,10478617,0,0,0,0
"BE",2006,0,0,0,10547958,0,0,0,0
"BE",2007,0,0,0,10625700,0,0,0,0
"BE",2008,0,0,0,10709973,0,0,0,0
"BE",2009,0,0,0,10796493,0,0,0,0
"BE",2010,0,0,0,10895586,0,0,0,0
"BE",2011,0,0,0,11038264,0,0,0,0
"BE",2012,0,0,0,11106932,0,0,0,0
"BE",2013,0,0,0,11159407,0,0,2,0
"BE",2014,0,0,0,11209057,0,0,0,0
"BE",2015,0,0,0,11274196,0,0,0,0
"BE",2016,0,1,1,11331422,0,0,0,0
"BZ",1990,0,0,0,187552,0,0,0,0
"BZ",1991,0,0,0,191128,0,0,0,0
"BZ",1992,0,0,0,194324,0,0,1,0
"BZ",1993,0,0,0,197622,0,0,0,0
"BZ",1994,0,0,0,201680,1,0,0,0
"BZ",1995,0,0,0,206963,0,0,0,0
"BZ",1996,0,0,0,213664,0,0,0,0
"BZ",1997,0,0,0,221580,0,0,1,0
"BZ",1998,0,0,0,230244,0,0,0,0
"BZ",1999,0,0,0,238988,0,0,0,0
"BZ",2000,0,0,0,247315,0,0,0,0
"BZ",2001,0,0,0,255063,0,0,0,0
"BZ",2002,0,0,0,262378,0,0,0,0
"BZ",2003,0,0,0,269425,0,0,0,0
"BZ",2004,0,0,0,276504,0,0,0,0
"BZ",2005,0,0,0,283800,0,0,0,0
"BZ",2006,0,0,0,291329,0,0,0,0
"BZ",2007,0,0,0,299025,0,0,0,0
"BZ",2008,0,0,0,306823,0,0,0,0
"BZ",2009,0,0,0,314655,0,0,0,0
"BZ",2010,0,0,0,322464,1,0,0,0
"BZ",2011,0,0,0,330237,0,0,0,0
"BZ",2012,0,0,0,338000,0,0,0,0
"BZ",2013,0,0,0,345715,0,0,0,1
"BZ",2014,0,0,0,353366,0,0,6,0
"BZ",2015,0,0,0,360933,0,0,0,0
"BZ",2016,0,0,0,368400,0,0,0,0
"BJ",1990,0,0,0,4978496,1,0,0,0
"BJ",1991,0,0,0,5149499,0,0,0,0
"BJ",1992,0,0,0,5331803,0,0,0,0
"BJ",1993,0,0,0,5521763,0,0,0,0
"BJ",1994,0,0,0,5714220,0,0,0,0
"BJ",1995,0,0,0,5905558,0,0,0,0
"BJ",1996,0,0,0,6094259,1,0,4,0
"BJ",1997,0,0,0,6281639,0,0,0,0
"BJ",1998,0,0,0,6470265,0,0,0,0
"BJ",1999,0,0,0,6664098,0,0,0,0
"BJ",2000,0,0,0,6865951,0,0,0,0
"BJ",2001,0,0,0,7076733,0,0,0,0
"BJ",2002,0,0,0,7295394,0,0,0,0
"BJ",2003,0,0,0,7520555,0,0,0,0
"BJ",2004,0,0,0,7750004,0,0,0,0
"BJ",2005,0,0,0,7982225,0,0,0,0
"BJ",2006,0,0,0,8216897,0,0,0,0
"BJ",2007,0,0,0,8454793,0,0,0,0
"BJ",2008,0,0,0,8696921,0,0,0,0
"BJ",2009,0,0,0,8944708,0,0,0,0
"BJ",2010,0,0,0,9199259,0,0,0,0
"BJ",2011,0,0,0,9460830,0,0,0,0
"BJ",2012,0,0,0,9729248,0,0,0,0
"BJ",2013,0,0,0,10004588,0,0,0,0
"BJ",2014,0,0,0,10286842,0,0,0,0
"BJ",2015,0,0,0,10575952,0,0,0,0
"BJ",2016,0,0,0,10872067,0,0,0,0
"BM",1990,0,0,0,59326,0,0,0,0
"BM",1991,0,0,0,59021,0,0,0,0
"BM",1992,0,0,0,58595,0,0,0,0
"BM",1993,0,0,0,58910,0,0,0,0
"BM",1994,0,0,0,59320,0,0,0,0
"BM",1995,0,0,0,59746,0,0,0,0
"BM",1996,0,0,0,60129,0,0,0,0
"BM",1997,0,0,0,60497,0,0,0,0
"BM",1998,0,0,0,60943,0,0,0,0
"BM",1999,0,0,0,61285,1,0,0,0
"BM",2000,0,0,0,61833,0,0,0,0
"BM",2001,0,0,0,62504,0,0,0,0
"BM",2002,0,0,0,62912,0,0,0,0
"BM",2003,0,0,0,63325,0,0,0,0
"BM",2004,0,0,0,63740,0,0,0,0
"BM",2005,0,0,0,64154,0,0,0,0
"BM",2006,0,0,0,64523,0,0,0,0
"BM",2007,0,0,0,64888,0,1,0,0
"BM",2008,0,0,0,65273,0,0,0,0
"BM",2009,0,0,0,65636,0,0,0,0
"BM",2010,0,0,0,65124,0,0,0,0
"BM",2011,0,0,0,64564,0,0,0,0
"BM",2012,0,0,0,64798,0,0,0,0
"BM",2013,0,0,0,65001,0,0,0,0
"BM",2014,0,0,0,65139,0,0,0,0
"BM",2015,0,0,0,65239,0,0,0,0
"BM",2016,0,0,0,64555,0,0,0,0
"BT",1990,0,0,0,530804,0,0,0,0
"BT",1991,0,0,0,534632,0,0,0,0
"BT",1992,0,0,0,534516,0,0,0,0
"BT",1993,0,0,0,532596,0,0,0,0
"BT",1994,0,0,0,531897,0,0,0,0
"BT",1995,0,0,0,534620,0,0,0,0
"BT",1996,0,0,0,541465,0,0,0,0
"BT",1997,0,0,0,551709,0,0,0,0
"BT",1998,0,0,0,564377,0,0,0,0
"BT",1999,0,0,0,577881,0,0,0,0
"BT",2000,0,0,0,591021,0,0,0,0
"BT",2001,0,0,0,603640,0,0,1,0
"BT",2002,0,0,0,616018,0,0,0,0
"BT",2003,0,0,0,627839,0,0,0,0
"BT",2004,0,0,0,638815,0,0,0,0
"BT",2005,0,0,0,648739,0,0,0,0
